study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA524703	SAMN11031331	SRX5450598	SRR8653037	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653037/SRR8653037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653037/SRR8653037_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653037
PRJNA524703	SAMN11031334	SRX5450597	SRR8653038	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653038/SRR8653038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653038/SRR8653038_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653038
PRJNA524703	SAMN11031333	SRX5450596	SRR8653039	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653039/SRR8653039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653039/SRR8653039_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653039
PRJNA524703	SAMN11031315	SRX5450595	SRR8653040	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653040/SRR8653040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653040/SRR8653040_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653040
PRJNA524703	SAMN11031321	SRX5450594	SRR8653041	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653041/SRR8653041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653041/SRR8653041_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653041
PRJNA524703	SAMN11031297	SRX5450593	SRR8653042	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653042/SRR8653042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653042/SRR8653042_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653042
PRJNA524703	SAMN11031314	SRX5450592	SRR8653043	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653043/SRR8653043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653043/SRR8653043_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653043
PRJNA524703	SAMN11031331	SRX5450591	SRR8653044	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653044/SRR8653044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653044/SRR8653044_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653044
PRJNA524703	SAMN11031333	SRX5450590	SRR8653045	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653045/SRR8653045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653045/SRR8653045_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653045
PRJNA524703	SAMN11031326	SRX5450589	SRR8653046	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653046/SRR8653046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653046/SRR8653046_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653046
PRJNA524703	SAMN11031455	SRX5450588	SRR8653047	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653047/SRR8653047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653047/SRR8653047_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653047
PRJNA524703	SAMN11031385	SRX5450587	SRR8653048	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653048/SRR8653048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653048/SRR8653048_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653048
PRJNA524703	SAMN11031378	SRX5450586	SRR8653049	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653049/SRR8653049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653049/SRR8653049_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653049
PRJNA524703	SAMN11031379	SRX5450585	SRR8653050	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653050/SRR8653050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653050/SRR8653050_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653050
PRJNA524703	SAMN11031376	SRX5450584	SRR8653051	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653051/SRR8653051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653051/SRR8653051_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653051
PRJNA524703	SAMN11031377	SRX5450583	SRR8653052	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653052/SRR8653052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653052/SRR8653052_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653052
PRJNA524703	SAMN11031382	SRX5450582	SRR8653053	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653053/SRR8653053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653053/SRR8653053_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653053
PRJNA524703	SAMN11031383	SRX5450581	SRR8653054	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653054/SRR8653054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653054/SRR8653054_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653054
PRJNA524703	SAMN11031380	SRX5450580	SRR8653055	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653055/SRR8653055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653055/SRR8653055_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653055
PRJNA524703	SAMN11031381	SRX5450579	SRR8653056	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653056/SRR8653056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653056/SRR8653056_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653056
PRJNA524703	SAMN11031421	SRX5450578	SRR8653057	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653057/SRR8653057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653057/SRR8653057_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653057
PRJNA524703	SAMN11031420	SRX5450577	SRR8653058	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653058/SRR8653058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653058/SRR8653058_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653058
PRJNA524703	SAMN11031423	SRX5450576	SRR8653059	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653059/SRR8653059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653059/SRR8653059_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653059
PRJNA524703	SAMN11031422	SRX5450575	SRR8653060	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653060/SRR8653060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653060/SRR8653060_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653060
PRJNA524703	SAMN11031417	SRX5450574	SRR8653061	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653061/SRR8653061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653061/SRR8653061_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653061
PRJNA524703	SAMN11031416	SRX5450573	SRR8653062	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653062/SRR8653062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653062/SRR8653062_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653062
PRJNA524703	SAMN11031419	SRX5450572	SRR8653063	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653063/SRR8653063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653063/SRR8653063_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653063
PRJNA524703	SAMN11031418	SRX5450571	SRR8653064	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653064/SRR8653064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653064/SRR8653064_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653064
PRJNA524703	SAMN11031306	SRX5450570	SRR8653065	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653065/SRR8653065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653065/SRR8653065_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653065
PRJNA524703	SAMN11031306	SRX5450569	SRR8653066	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653066/SRR8653066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653066/SRR8653066_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653066
PRJNA524703	SAMN11031320	SRX5450568	SRR8653067	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653067/SRR8653067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653067/SRR8653067_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653067
PRJNA524703	SAMN11031320	SRX5450567	SRR8653068	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653068/SRR8653068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653068/SRR8653068_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653068
PRJNA524703	SAMN11031425	SRX5450566	SRR8653069	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653069/SRR8653069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653069/SRR8653069_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653069
PRJNA524703	SAMN11031424	SRX5450565	SRR8653070	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653070/SRR8653070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653070/SRR8653070_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653070
PRJNA524703	SAMN11031303	SRX5450564	SRR8653071	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653071/SRR8653071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653071/SRR8653071_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653071
PRJNA524703	SAMN11031303	SRX5450563	SRR8653072	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653072/SRR8653072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653072/SRR8653072_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653072
PRJNA524703	SAMN11031306	SRX5450562	SRR8653073	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653073/SRR8653073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653073/SRR8653073_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653073
PRJNA524703	SAMN11031305	SRX5450561	SRR8653074	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653074/SRR8653074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653074/SRR8653074_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653074
PRJNA524703	SAMN11031302	SRX5450560	SRR8653075	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653075/SRR8653075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653075/SRR8653075_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653075
PRJNA524703	SAMN11031301	SRX5450559	SRR8653076	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653076/SRR8653076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653076/SRR8653076_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653076
PRJNA524703	SAMN11031304	SRX5450558	SRR8653077	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653077/SRR8653077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653077/SRR8653077_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653077
PRJNA524703	SAMN11031303	SRX5450557	SRR8653078	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653078/SRR8653078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653078/SRR8653078_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653078
PRJNA524703	SAMN11031342	SRX5450556	SRR8653079	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653079/SRR8653079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653079/SRR8653079_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653079
PRJNA524703	SAMN11031297	SRX5450555	SRR8653080	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653080/SRR8653080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653080/SRR8653080_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653080
PRJNA524703	SAMN11031300	SRX5450554	SRR8653081	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653081/SRR8653081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653081/SRR8653081_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653081
PRJNA524703	SAMN11031299	SRX5450553	SRR8653082	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653082/SRR8653082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653082/SRR8653082_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653082
PRJNA524703	SAMN11031341	SRX5450552	SRR8653083	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653083/SRR8653083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653083/SRR8653083_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653083
PRJNA524703	SAMN11031315	SRX5450551	SRR8653084	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653084/SRR8653084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653084/SRR8653084_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653084
PRJNA524703	SAMN11031316	SRX5450550	SRR8653085	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653085/SRR8653085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653085/SRR8653085_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653085
PRJNA524703	SAMN11031313	SRX5450549	SRR8653086	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653086/SRR8653086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653086/SRR8653086_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653086
PRJNA524703	SAMN11031314	SRX5450548	SRR8653087	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653087/SRR8653087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653087/SRR8653087_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653087
PRJNA524703	SAMN11031311	SRX5450547	SRR8653088	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653088/SRR8653088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653088/SRR8653088_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653088
PRJNA524703	SAMN11031312	SRX5450546	SRR8653089	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653089/SRR8653089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653089/SRR8653089_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653089
PRJNA524703	SAMN11031309	SRX5450545	SRR8653090	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653090/SRR8653090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653090/SRR8653090_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653090
PRJNA524703	SAMN11031310	SRX5450544	SRR8653091	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653091/SRR8653091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653091/SRR8653091_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653091
PRJNA524703	SAMN11031307	SRX5450543	SRR8653092	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653092/SRR8653092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653092/SRR8653092_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653092
PRJNA524703	SAMN11031308	SRX5450542	SRR8653093	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653093/SRR8653093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653093/SRR8653093_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653093
PRJNA524703	SAMN11031284	SRX5450541	SRR8653094	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653094/SRR8653094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653094/SRR8653094_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653094
PRJNA524703	SAMN11031305	SRX5450540	SRR8653095	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653095/SRR8653095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653095/SRR8653095_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653095
PRJNA524703	SAMN11031407	SRX5450539	SRR8653096	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653096/SRR8653096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653096/SRR8653096_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653096
PRJNA524703	SAMN11031367	SRX5450538	SRR8653097	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653097/SRR8653097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653097/SRR8653097_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653097
PRJNA524703	SAMN11031340	SRX5450537	SRR8653098	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653098/SRR8653098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653098/SRR8653098_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653098
PRJNA524703	SAMN11031280	SRX5450536	SRR8653099	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653099/SRR8653099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653099/SRR8653099_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653099
PRJNA524703	SAMN11031280	SRX5450535	SRR8653100	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653100/SRR8653100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8653100/SRR8653100_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8653100
PRJNA524703	SAMN11031415	SRX5450534	SRR8653101	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653101/SRR8653101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8653101/SRR8653101_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8653101
PRJNA524703	SAMN11031459	SRX5450533	SRR8653102	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653102/SRR8653102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8653102/SRR8653102_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8653102
PRJNA524703	SAMN11031458	SRX5450532	SRR8653103	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653103/SRR8653103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8653103/SRR8653103_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8653103
PRJNA524703	SAMN11031359	SRX5450531	SRR8653104	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653104/SRR8653104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8653104/SRR8653104_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8653104
PRJNA524703	SAMN11031455	SRX5450530	SRR8653105	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653105/SRR8653105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8653105/SRR8653105_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8653105
PRJNA524703	SAMN11031454	SRX5450529	SRR8653106	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653106/SRR8653106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8653106/SRR8653106_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8653106
PRJNA524703	SAMN11031457	SRX5450528	SRR8653107	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653107/SRR8653107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8653107/SRR8653107_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8653107
PRJNA524703	SAMN11031456	SRX5450527	SRR8653108	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653108/SRR8653108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8653108/SRR8653108_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8653108
PRJNA524703	SAMN11031451	SRX5450526	SRR8653109	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653109/SRR8653109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8653109/SRR8653109_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8653109
